mb_code	post_code	ssc_name	state_code
10901680000	"2259"	"Wallarah"	NSW
10901850000	"2259"	"Halloran"	NSW
10901811000	"2259"	"Wadalba"	NSW
10909470000	"2259"	"Watanobbi"	NSW
10910010000	"2259"	"Tacoma"	NSW
11205638900	"2795"	"Llanarth"	NSW
10053320000	"2795"	"South Bathurst"	NSW
10052200000	"2795"	"Bathurst"	NSW
11205218200	"2795"	"Robin Hill"	NSW
10053630000	"2795"	"West Bathurst"	NSW
11205220100	"2795"	"Mitchell"	NSW
10052362000	"2795"	"Mount Panorama"	NSW
10054340000	"2795"	"Gormans Hill"	NSW
10053532000	"2795"	"Abercrombie"	NSW
10054870000	"2795"	"Eglinton"	NSW
10053080000	"2795"	"Windradyne"	NSW
10052720000	"2795"	"Raglan"	NSW
10051800000	"2795"	"White Rock"	NSW
10052261000	"2795"	"Kelso"	NSW
10052220000	"2795"	"Forest Grove"	NSW
10054790000	"2795"	"Laffing Waters"	NSW
10055030000	"2795"	"Cow Flat"	NSW
10056030000	"2795"	"Rockley Mount"	NSW
10055070000	"2795"	"Fosters Valley"	NSW
10568460000	"2795"	"O'Connell"	NSW
11205360200	"2795"	"Wambool"	NSW
10056040000	"2795"	"Brewongle"	NSW
10568290000	"2795"	"Triangle Flat"	NSW
10055010000	"2795"	"Arkell"	NSW
10055020000	"2795"	"Colo"	NSW
10567940000	"2795"	"Bald Ridge"	NSW
11205152100	"2795"	"Copperhannia"	NSW
10054950000	"2795"	"Abercrombie River"	NSW
10054940000	"2795"	"Curragh"	NSW
11204469900	"2795"	"Trunkey Creek"	NSW
11205156200	"2795"	"Perthville"	NSW
10521660000	"2795"	"Sofala"	NSW
10055420000	"2795"	"Paling Yards"	NSW
10473030000	"2795"	"Upper Turon"	NSW
10055620000	"2795"	"Wattle Flat"	NSW
10055380000	"2795"	"Peel"	NSW
10055190000	"2795"	"Wiagdon"	NSW
11205234000	"2795"	"Limekilns"	NSW
10055200000	"2795"	"Clear Creek"	NSW
10055830000	"2795"	"Yarras"	NSW
10567630000	"2795"	"Rockley"	NSW
10055950000	"2795"	"Georges Plains"	NSW
10116190000	"2795"	"Caloola"	NSW
10056020000	"2795"	"Wimbledon"	NSW
10052181000	"2795"	"Orton Park"	NSW
10055280000	"2850"	"Sallys Flat"	NSW
11204934400	"2850"	"Hill End"	NSW
10517180000	"2795"	"Crudine"	NSW
10055360000	"2795"	"Bruinbun"	NSW
10055180000	"2795"	"Millah Murrah"	NSW
10055590000	"2795"	"Duramana"	NSW
10055670000	"2795"	"Turondale"	NSW
10055340000	"2795"	"Freemantle"	NSW
10055740000	"2795"	"Billywillinga"	NSW
10055820000	"2795"	"Watton"	NSW
10055270000	"2795"	"Milkers Flat"	NSW
10151200000	"2795"	"Gowan"	NSW
10055350000	"2795"	"Killongbutta"	NSW
11204468000	"2795"	"Mount Rankin"	NSW
10149310000	"2799"	"Vittoria"	NSW
10055920000	"2795"	"Dunkeld"	NSW
11205357800	"2795"	"Rock Forest"	NSW
10055890000	"2795"	"The Rocks"	NSW
10056010000	"2799"	"Fitzgeralds Mount"	NSW
11205172300	"2795"	"Evans Plains"	NSW
10055900000	"2795"	"Bathampton"	NSW
10055970000	"2795"	"Fitzgeralds Valley"	NSW
11204755800	"2795"	"The Lagoon"	NSW
10568540000	"2795"	"Charlton"	NSW
11204711600	"2795"	"Tannas Mount"	NSW
10568600000	"2795"	"Wisemans Creek"	NSW
10055530000	"2795"	"Locksley"	NSW
10055840000	"2795"	"Gemalla"	NSW
10055460000	"2795"	"Yetholme"	NSW
10055260000	"2795"	"Sunny Corner"	NSW
10475960000	"2795"	"Meadow Flat"	NSW
10925640000	"2795"	"Kirkconnell"	NSW
10925730000	"2795"	"Winburndale"	NSW
10473140000	"2787"	"Tarana"	NSW
11205825000	"2795"	"Glanmire"	NSW
10055430000	"2795"	"Napoleon Reef"	NSW
10055520000	"2795"	"Walang"	NSW
10568880000	"2787"	"Oberon"	NSW
10568480000	"2787"	"Mayfield"	NSW
10568000000	"2787"	"Gingkin"	NSW
10569190000	"2790"	"Jenolan"	NSW
11021300000	"2787"	"Chatham Valley"	NSW
10568050000	"2787"	"Edith"	NSW
10473120000	"2790"	"Ganbenang"	NSW
10567620000	"2795"	"Isabella"	NSW
10567900000	"2795"	"Burraga"	NSW
10568310000	"2795"	"Mount David"	NSW
10567920000	"2795"	"Judds Creek"	NSW
10567860000	"2787"	"Black Springs"	NSW
10568320000	"2795"	"Dog Rocks"	NSW
10569230000	"2795"	"Ballyroe"	NSW
11206790000	"2795"	"Gilmandyke"	NSW
10567890000	"2795"	"Jeremy"	NSW
10568610000	"2787"	"Essington"	NSW
10568200000	"2787"	"Mozart"	NSW
10568630000	"2787"	"Norway"	NSW
10568440000	"2795"	"Twenty Forests"	NSW
11021290000	"2787"	"Jaunter"	NSW
10567640000	"2787"	"Shooters Hill"	NSW
10567650000	"2787"	"Porters Retreat"	NSW
10569250000	"2795"	"Arkstone"	NSW
10569270000	"2580"	"Paling Yards"	NSW
10569140000	"2787"	"Gurnang"	NSW
10569290000	"2580"	"Jerrong"	NSW
10568710000	"2787"	"Hazelgrove"	NSW
10569180000	"2787"	"The Meadows"	NSW
10569010000	"2787"	"Duckmaloi"	NSW
10569120000	"2787"	"Mount Olive"	NSW
10430653000	"2877"	"Condobolin"	NSW
10429750000	"2874"	"Tullamore"	NSW
10430642000	"2672"	"Lake Cargelligo"	NSW
10430260000	"2669"	"Tullibigeal"	NSW
10114730000	"2669"	"Ungarie"	NSW
11205703400	"2877"	"Euabalong"	NSW
10430630000	"2877"	"Kiacatoo"	NSW
10430030000	"2672"	"Curlew Waters"	NSW
10430820000	"2875"	"Ootha"	NSW
10279340000	"2877"	"Mulguthrie"	NSW
10279350000	"2877"	"Derriwong"	NSW
10430690000	"2671"	"Burcher"	NSW
10430670000	"2871"	"Fairholme"	NSW
10430833000	"2875"	"Fifield"	NSW
10429650000	"2873"	"Albert"	NSW
10429610000	"2877"	"Boona Mount"	NSW
10430750000	"2873"	"Miamley"	NSW
10128880000	"2877"	"Bobadah"	NSW
10429540000	"2873"	"Tottenham"	NSW
10239341000	"2794"	"Cowra"	NSW
10150762000	"2804"	"Canowindra"	NSW
10238813000	"2793"	"Woodstock"	NSW
10149722000	"2804"	"Nyrang Creek"	NSW
10240490000	"2805"	"Gooloogong"	NSW
11205800300	"2792"	"Mandurama"	NSW
10835220000	"2794"	"Bumbaldry"	NSW
10240450000	"2794"	"Wattamondara"	NSW
11209840000	"2793"	"Darbys Falls"	NSW
11001280000	"2793"	"Roseberg"	NSW
10239000000	"2804"	"Billimari"	NSW
10150050000	"2804"	"Moorbel"	NSW
10278380000	"2871"	"Forbes"	NSW
10279080000	"2806"	"Eugowra"	NSW
11208830000	"2864"	"Murga"	NSW
10277950000	"2870"	"Forbes"	NSW
10921940000	"2871"	"Mulyandry"	NSW
10278050000	"2871"	"Ooma"	NSW
10278340000	"2871"	"Paytens Bridge"	NSW
11205704400	"2871"	"Wirrinya"	NSW
11205365900	"2871"	"Garema"	NSW
10279190000	"2871"	"Jemalong"	NSW
10277970000	"2871"	"Corinella"	NSW
11204779800	"2671"	"Lake Cowal"	NSW
10430680000	"2871"	"Warroo"	NSW
10278020000	"2871"	"Gunning Gap"	NSW
11204933600	"2871"	"Bedgerabong"	NSW
10834560000	"2810"	"Grenfell"	NSW
10989440000	"2810"	"Warraderry"	NSW
10835371000	"2810"	"Glenelg"	NSW
10834570000	"2810"	"Pinnacle"	NSW
11205036200	"2809"	"Greenethorpe"	NSW
10115161000	"2721"	"Quandialla"	NSW
10835340000	"2810"	"Bimbi"	NSW
10835350000	"2810"	"Piney Range"	NSW
10834580000	"2810"	"Pullabooka"	NSW
10835330000	"2810"	"Caragabal"	NSW
10987400000	"2870"	"Parkes"	NSW
10921840000	"2870"	"Cookamidgera"	NSW
10279320000	"2870"	"Mandagery"	NSW
11205563300	"2869"	"Peak Hill"	NSW
10578994000	"2875"	"Trundle"	NSW
10577130000	"2875"	"Yarrabandai"	NSW
10987410000	"2876"	"Bogan Gate"	NSW
10987430000	"2876"	"Gunningbland"	NSW
10576800000	"2870"	"Cooks Myalls"	NSW
11204441300	"2870"	"Tichborne"	NSW
10577430000	"2876"	"Nelungaloo"	NSW
10577440000	"2869"	"Trewilga"	NSW
10578970000	"2870"	"Goonumbla"	NSW
10577400000	"2875"	"Bruie Plains"	NSW
11204526200	"2870"	"Alectown"	NSW
10114240000	"2671"	"West Wyalong"	NSW
10115270000	"2671"	"Wyalong"	NSW
10114970000	"2669"	"Girral"	NSW
10113720000	"2669"	"Naradhan"	NSW
11209600000	"2669"	"Kikoira"	NSW
10114860000	"2671"	"North Yalgogrin"	NSW
10114520000	"2669"	"Weethalle"	NSW
11209700000	"2669"	"Tallimba"	NSW
10536890000	"2665"	"Barellan"	NSW
10231670000	"2665"	"Ardlethan"	NSW
10537970000	"2665"	"Kamarah"	NSW
10768440000	"2665"	"Ariah Park"	NSW
10768310000	"2668"	"Barmedman"	NSW
10989970000	"2671"	"Alleena"	NSW
10114570000	"2665"	"Mirrool"	NSW
10231620000	"2665"	"Beckom"	NSW
10115290000	"2721"	"Bland"	NSW
10989980000	"2671"	"Back Creek"	NSW
11204542000	"2790"	"South Bowenfels"	NSW
10476090000	"2790"	"Marrangaroo"	NSW
10476012000	"2790"	"Lithgow"	NSW
10473822000	"2790"	"Bowenfels"	NSW
10474910000	"2790"	"Rydal"	NSW
10474020000	"2790"	"Hassans Walls"	NSW
10474882000	"2790"	"Pottery Estate"	NSW
10473920000	"2790"	"Oakey Park"	NSW
10475690000	"2790"	"State Mine Gully"	NSW
10473890000	"2790"	"Morts Estate"	NSW
10473780000	"2790"	"Hermitage Flat"	NSW
10474970000	"2790"	"Sheedys Gully"	NSW
10474040000	"2790"	"Cobar Park"	NSW
10473420000	"2790"	"McKellars Park"	NSW
10473470000	"2790"	"South Littleton"	NSW
10473690000	"2790"	"Littleton"	NSW
10473444000	"2790"	"Vale Of Clwydd"	NSW
10474510000	"2790"	"Corney Town"	NSW
10474920000	"2790"	"Doctors Gap"	NSW
10474580000	"2847"	"Portland"	NSW
10475620000	"2790"	"Lidsdale"	NSW
10476513000	"2845"	"Wallerawang"	NSW
10473100000	"2790"	"Little Hartley"	NSW
10476310000	"2790"	"Hartley"	NSW
10476320000	"2790"	"Clarence"	NSW
10475260000	"2790"	"Newnes Plateau"	NSW
10473000000	"2790"	"Hartley Vale"	NSW
10473330000	"2849"	"Bogee"	NSW
10474750000	"2846"	"Glen Davis"	NSW
10472970000	"2849"	"Upper Nile"	NSW
10473411000	"2849"	"Mount Marsden"	NSW
10474870000	"2849"	"Glen Alice"	NSW
10474550000	"2849"	"Dunville Loop"	NSW
10475950000	"2790"	"Newnes"	NSW
10476110000	"2790"	"Wolgan Valley"	NSW
10475080000	"2790"	"Blackmans Flat"	NSW
10474200000	"2790"	"Springvale"	NSW
10474790000	"2790"	"Mount Lambie"	NSW
10473400000	"2790"	"Sodwalls"	NSW
10472920000	"2790"	"Hampton"	NSW
10474620000	"2790"	"Lowther"	NSW
10475370000	"2790"	"Good Forest"	NSW
10474291000	"2790"	"Cullen Bullen"	NSW
10473190000	"2786"	"Dargan"	NSW
10122360000	"2785"	"Megalong Valley"	NSW
10473350000	"2790"	"Kanimbla"	NSW
10473050000	"2846"	"Capertee"	NSW
10475830000	"2795"	"Palmers Oaky"	NSW
10474170000	"2790"	"Ben Bullen"	NSW
10521680000	"2850"	"Running Stream"	NSW
10473040000	"2846"	"Round Swamp"	NSW
10473300000	"2795"	"Dark Corner"	NSW
11018320000	"2850"	"Mudgee"	NSW
10520680000	"2850"	"Putta Bucca"	NSW
11205211200	"2850"	"Bombira"	NSW
11204983600	"2850"	"Burrundulla"	NSW
10520382000	"2850"	"Milroy"	NSW
11018330000	"2850"	"Spring Flat"	NSW
11204983800	"2848"	"Kandos"	NSW
10521040000	"2849"	"Rylstone"	NSW
11021930000	"2849"	"Pinnacle Swamp"	NSW
10521560000	"2850"	"Ilford"	NSW
11204866600	"2848"	"Clandulla"	NSW
10474730000	"2848"	"Brogans Creek"	NSW
10521602000	"2850"	"Aarons Pass"	NSW
11205636700	"2848"	"Charbon"	NSW
11018250000	"2850"	"Cudgegong"	NSW
11021940000	"2849"	"Carwell"	NSW
11205783800	"2849"	"Coxs Creek"	NSW
10521840000	"2849"	"Nullo Mountain"	NSW
10521170000	"2849"	"Olinda"	NSW
10521270000	"2849"	"Dabee"	NSW
11204792600	"2849"	"Camboon"	NSW
10521060000	"2849"	"Pyangle"	NSW
10521032000	"2849"	"Upper Growee"	NSW
11205631700	"2849"	"Ginghi"	NSW
10520950000	"2849"	"Lee Creek"	NSW
10520991000	"2849"	"Budden"	NSW
11022010000	"2849"	"Bylong"	NSW
10520970000	"2849"	"Coggan"	NSW
11022040000	"2849"	"Murrumbo"	NSW
10521102000	"2850"	"Monivae"	NSW
10520330000	"2850"	"Lue"	NSW
11205232200	"2849"	"Growee"	NSW
11205647500	"2849"	"Breakfast Creek"	NSW
11021960000	"2849"	"Cudgegong"	NSW
10521143000	"2849"	"Coxs Crown"	NSW
11022020000	"2849"	"Upper Bylong"	NSW
11207770000	"2849"	"Dungeree"	NSW
10518530000	"2852"	"Gulgong"	NSW
11204717600	"2844"	"Dunedoo"	NSW
10825390000	"2844"	"Leadville"	NSW
10824961000	"2329"	"Uarbry"	NSW
10789140000	"2329"	"Cassilis"	NSW
10517400000	"2844"	"Birriwa"	NSW
11207300000	"2852"	"Tallawang"	NSW
10517960000	"2852"	"Beryl"	NSW
10517412000	"2852"	"Barneys Reef"	NSW
10520471000	"2852"	"Stubbo"	NSW
10517411000	"2852"	"Merotherie"	NSW
10519960000	"2852"	"Cope"	NSW
10519950000	"2852"	"Bungaba"	NSW
10517551000	"2850"	"Yarrawonga"	NSW
10517552000	"2852"	"Cumbandry"	NSW
11018760000	"2850"	"Wollar"	NSW
10520510000	"2850"	"Wilpinjong"	NSW
10789360000	"2850"	"Turill"	NSW
11018750000	"2850"	"Cumbo"	NSW
11018850000	"2850"	"Mogo"	NSW
10520060000	"2850"	"Ulan"	NSW
11021080000	"2850"	"Munghorn"	NSW
10520540000	"2850"	"Piambong"	NSW
10517330000	"2852"	"Mebul"	NSW
10835952000	"2852"	"Goolma"	NSW
10520320000	"2852"	"Two Mile Flat"	NSW
10835951000	"2850"	"Twelve Mile"	NSW
10520620000	"2850"	"Cooks Gap"	NSW
11021060000	"2850"	"Moolarben"	NSW
10517600000	"2850"	"Frog Rock"	NSW
10519770000	"2850"	"Cooyal"	NSW
10517130000	"2850"	"Stony Creek"	NSW
10517120000	"2850"	"Linburn"	NSW
10517590000	"2850"	"Home Rule"	NSW
10517620000	"2850"	"St Fillans"	NSW
11207240000	"2850"	"Canadian Lead"	NSW
11018630000	"2850"	"Eurunderee"	NSW
10519822000	"2850"	"Cross Roads"	NSW
11018620000	"2850"	"Budgee Budgee"	NSW
10518160000	"2850"	"Barigan"	NSW
10518410000	"2850"	"Totnes Valley"	NSW
10519821000	"2850"	"Botobolar"	NSW
11018730000	"2850"	"Kains Flat"	NSW
10517151000	"2850"	"Bara"	NSW
10518200000	"2850"	"Tichular"	NSW
11018150000	"2850"	"Meroo"	NSW
11205044900	"2850"	"Queens Pinch"	NSW
11204570300	"2850"	"Riverlea"	NSW
11020870000	"2850"	"Mullamuddy"	NSW
10520090000	"2850"	"Apple Tree Flat"	NSW
10518070000	"2850"	"Menah"	NSW
10519020000	"2850"	"Erudgere"	NSW
10520100000	"2850"	"Galambine"	NSW
10520111000	"2850"	"Cullenbone"	NSW
10520112000	"2850"	"Wilbetree"	NSW
10520812000	"2850"	"Collingwood"	NSW
10518280000	"2850"	"Avisford"	NSW
11018300000	"2850"	"Grattai"	NSW
10517880000	"2850"	"Worlds End"	NSW
11018410000	"2850"	"Yarrabin"	NSW
10520260000	"2850"	"Maitland Bar"	NSW
10517170000	"2850"	"Tambaroora"	NSW
10835940000	"2850"	"Hargraves"	NSW
11204982900	"2850"	"Triamble"	NSW
10516940000	"2850"	"Windeyer"	NSW
10517720000	"2850"	"Bocoble"	NSW
10516930000	"2850"	"Green Gully"	NSW
10517700000	"2850"	"Carcalgong"	NSW
11207280000	"2850"	"Pyramul"	NSW
10520080000	"2850"	"Mount Frome"	NSW
11020880000	"2850"	"Hayes Gap"	NSW
10520371000	"2850"	"Buckaroo"	NSW
11018680000	"2850"	"Mount Knowles"	NSW
11204945700	"2850"	"Havilah"	NSW
10473270000	"2330"	"Wollemi"	NSW
10118671000	"2786"	"Bell"	NSW
10473130000	"2849"	"Wirraba"	NSW
10476170000	"2790"	"Wollangambe"	NSW
10127961000	"2787"	"Blue Mountains National Park"	NSW
10115610000	"2799"	"Blayney"	NSW
10569940000	"2798"	"Millthorpe"	NSW
11205040900	"2791"	"Carcoar"	NSW
11205128800	"2797"	"Lyndhurst"	NSW
10116150000	"2798"	"Forest Reefs"	NSW
10116420000	"2791"	"Errowanbang"	NSW
10116220000	"2799"	"Browns Creek"	NSW
11204634500	"2800"	"Panuara"	NSW
10116380000	"2792"	"Burnt Yards"	NSW
10116490000	"2798"	"Tallwood"	NSW
10116210000	"2797"	"Garland"	NSW
10240370000	"2799"	"Neville"	NSW
11205141800	"2795"	"Hobbys Yards"	NSW
10116280000	"2799"	"Barry"	NSW
11208840000	"2795"	"Moorilda"	NSW
11205809600	"2795"	"Newbridge"	NSW
10116130000	"2799"	"Kings Plains"	NSW
10149333000	"2800"	"Orange"	NSW
10149070000	"2800"	"Clifton Grove"	NSW
10150912000	"2867"	"Cumnock"	NSW
10150590000	"2864"	"Cudal"	NSW
11205250800	"2866"	"Molong"	NSW
10151020000	"2865"	"Manildra"	NSW
11204867200	"2800"	"Cargo"	NSW
10150120000	"2864"	"Toogong"	NSW
10151000000	"2865"	"Gumble"	NSW
10149540000	"2866"	"Garra"	NSW
11204715400	"2865"	"Bocobra"	NSW
10149051000	"2800"	"Cadia"	NSW
10149052000	"2800"	"Waldegrave"	NSW
10570190000	"2798"	"Spring Terrace"	NSW
10571370000	"2800"	"Springside"	NSW
11204711300	"2800"	"Spring Hill"	NSW
10014935000	"2798"	"Guyong"	NSW
10573390000	"2800"	"Shadforth"	NSW
10149342000	"2800"	"Byng"	NSW
10573351000	"2800"	"Emu Swamp"	NSW
10149160000	"2800"	"Lewis Ponds"	NSW
10573581000	"2800"	"Lucknow"	NSW
10570170000	"2800"	"Spring Creek"	NSW
10571290000	"2800"	"Huntley"	NSW
10149241000	"2800"	"Canobolas"	NSW
10149173000	"2800"	"Lower Lewis Ponds"	NSW
10151111000	"2800"	"Ophir"	NSW
10151211000	"2800"	"Clergate"	NSW
10151220000	"2800"	"March"	NSW
10151100000	"2800"	"Summer Hill Creek"	NSW
10151120000	"2800"	"Mullion Creek"	NSW
11005960000	"2800"	"Kerrs Creek"	NSW
10149100000	"2800"	"Four Mile Creek"	NSW
10149233000	"2800"	"Nashdale"	NSW
11205721100	"2800"	"Windera"	NSW
10149020000	"2800"	"Lidster"	NSW
10151270000	"2800"	"Boree"	NSW
10149980000	"2864"	"Bowan Park"	NSW
10149220000	"2800"	"Borenore"	NSW
10149400000	"2800"	"Belgravia"	NSW
10149390000	"2800"	"Kangaroobie"	NSW
10150840000	"2866"	"Larras Lee"	NSW
10149660000	"2866"	"Boomey"	NSW
10150800000	"2867"	"Baldry"	NSW
11204872100	"2868"	"Yeoval"	NSW
10149460000	"2867"	"Yullundry"	NSW
10150080000	"2866"	"Amaroo"	NSW
10217013000	"2460"	"Grafton"	NSW
11209560000	"2460"	"Southampton"	NSW
10214610000	"2460"	"Rushforth"	NSW
10217040000	"2460"	"Great Marlow"	NSW
10215301000	"2460"	"South Grafton"	NSW
10217245000	"2460"	"Junction Hill"	NSW
10217060000	"2460"	"Alumy Creek"	NSW
10217070000	"2460"	"Carrs Creek"	NSW
10217120000	"2460"	"Carrs Peninsula"	NSW
10217093000	"2460"	"Carrs Island"	NSW
11011360000	"2460"	"Crowther Island"	NSW
11204618200	"2460"	"Trenayr"	NSW
11011350000	"2460"	"Koolkhan"	NSW
10214402000	"2460"	"Waterview"	NSW
10210521000	"2462"	"Tucabia"	NSW
10210560000	"2462"	"Ulmarra"	NSW
10218661000	"2469"	"Ewingar"	NSW
10218662000	"2469"	"Keybarbin"	NSW
10218633000	"2469"	"Alice"	NSW
10218600000	"2469"	"Pikapene"	NSW
10218590000	"2469"	"Louisa Creek"	NSW
10218560000	"2469"	"Bulldog"	NSW
10218570000	"2469"	"Mookima Wybra"	NSW
10219010000	"2460"	"Lionsville"	NSW
11205417500	"2460"	"Baryulgil"	NSW
10219080000	"2460"	"Collum Collum"	NSW
10219000000	"2460"	"Washpool"	NSW
10218672000	"2460"	"Deep Creek"	NSW
10218671000	"2469"	"Coongbar"	NSW
10219060000	"2460"	"Eighteen Mile"	NSW
10217890000	"2460"	"Cangai"	NSW
10280120000	"2460"	"Coombadjha"	NSW
10218580000	"2460"	"Upper Fine Flower"	NSW
10198821000	"2469"	"Mount Marsh"	NSW
10219140000	"2460"	"Pulganbar"	NSW
10219100000	"2460"	"Dumbudgery"	NSW
10217940000	"2460"	"Heifer Station"	NSW
10219110000	"2460"	"Fine Flower"	NSW
10219120000	"2460"	"Carnham"	NSW
10219130000	"2460"	"Barretts Creek"	NSW
10214370000	"2460"	"Ramornie"	NSW
10217750000	"2460"	"Chambigne"	NSW
10280161000	"2370"	"Newton Boyd"	NSW
10218040000	"2460"	"Jackadgery"	NSW
11207800000	"2460"	"Dalmorton"	NSW
10217920000	"2460"	"Buccarumbi"	NSW
10217670000	"2460"	"Chaelundi"	NSW
10336850000	"2365"	"The Gulf"	NSW
11011600000	"2460"	"Nymboida"	NSW
10218240000	"2460"	"Kangaroo Creek"	NSW
10218090000	"2460"	"Blaxlands Creek"	NSW
10217980000	"2460"	"Towallum"	NSW
10217330000	"2450"	"Glenreagh"	NSW
10217290000	"2450"	"Sherwood"	NSW
10217440000	"2460"	"Wells Crossing"	NSW
10217380000	"2460"	"Kungala"	NSW
11208240000	"2460"	"Calamia"	NSW
10979590000	"2462"	"Wooli"	NSW
10228921000	"2460"	"Barcoongere"	NSW
10228922000	"2460"	"Halfway Creek"	NSW
10210210000	"2462"	"Diggers Camp"	NSW
10219020000	"2460"	"Copmanhurst"	NSW
10218760000	"2460"	"Upper Copmanhurst"	NSW
10219180000	"2460"	"Newbold"	NSW
10219160000	"2460"	"Wombat Creek"	NSW
10217660000	"2460"	"Lilydale"	NSW
10219170000	"2460"	"Smiths Creek"	NSW
10219190000	"2460"	"Winegrove"	NSW
10218830000	"2460"	"Whiteman Creek"	NSW
10218850000	"2460"	"The Whiteman"	NSW
10218861000	"2460"	"Mylneford"	NSW
10214542000	"2460"	"Waterview Heights"	NSW
10212630000	"2460"	"Lawrence"	NSW
10218690000	"2460"	"Banyabba"	NSW
10219230000	"2460"	"Clifden"	NSW
10218920000	"2460"	"Dilkoon"	NSW
10218990000	"2460"	"Warragai Creek"	NSW
10198822000	"2469"	"Whiporie"	NSW
10218540000	"2460"	"Gurranang"	NSW
10218530000	"2460"	"Coaldale"	NSW
10218490000	"2460"	"Stockyard Creek"	NSW
11011540000	"2460"	"Moleville Creek"	NSW
10218970000	"2460"	"Fortis Creek"	NSW
11209490000	"2460"	"Punchbowl"	NSW
10219220000	"2460"	"The Pinnacles"	NSW
10214600000	"2460"	"Eatonsville"	NSW
10214420000	"2460"	"Seelands"	NSW
10219240000	"2460"	"Mountain View"	NSW
10219270000	"2460"	"Kyarran"	NSW
10217250000	"2460"	"Southgate"	NSW
10979830000	"2460"	"Lower Southgate"	NSW
10198850000	"2469"	"Gibberagee"	NSW
10212600000	"2463"	"Ashby Heights"	NSW
11205047300	"2463"	"Tullymorgan"	NSW
10213730000	"2463"	"Ashby"	NSW
10211440000	"2463"	"Ashby Island"	NSW
10212290000	"2460"	"South Arm"	NSW
11205755100	"2463"	"Woodford Island"	NSW
11205421500	"2460"	"Brushgrove"	NSW
10216490000	"2460"	"Elland"	NSW
10218390000	"2460"	"Shannondale"	NSW
10217760000	"2460"	"Coutts Crossing"	NSW
10217960000	"2460"	"Kremnos"	NSW
10217510000	"2460"	"Lanitza"	NSW
10214231000	"2460"	"Braunstone"	NSW
10217950000	"2460"	"Levenstrath"	NSW
10217270000	"2460"	"Bom Bom"	NSW
11204440000	"2460"	"Glenugie"	NSW
10210270000	"2460"	"Sandy Crossing"	NSW
10215202000	"2460"	"Clarenza"	NSW
11204450000	"2462"	"Lavadia"	NSW
10214201000	"2462"	"Swan Creek"	NSW
10210480000	"2463"	"Sandon"	NSW
10210300000	"2462"	"Pillar Valley"	NSW
10978990000	"2460"	"Bookram"	NSW
10210880000	"2462"	"Minnie Water"	NSW
11208220000	"2463"	"Shark Creek"	NSW
10212300000	"2460"	"Tyndale"	NSW
10210410000	"2460"	"Cowper"	NSW
10210370000	"2462"	"Gilletts Ridge"	NSW
10210360000	"2462"	"Coldstream"	NSW
10210820000	"2462"	"Calliope"	NSW
10979910000	"2463"	"Ilarwill"	NSW
10213301000	"2464"	"Yamba"	NSW
10214040000	"2463"	"Gulmarrad"	NSW
10978940000	"2464"	"Angourie"	NSW
10210950000	"2463"	"Brooms Head"	NSW
10979190000	"2463"	"The Sandon"	NSW
10213820000	"2464"	"Yuraygir"	NSW
10211060000	"2464"	"Wooloweyah"	NSW
11204733800	"2469"	"Woombah"	NSW
10214091000	"2463"	"Maclean"	NSW
11205769000	"2466"	"Iluka"	NSW
10199260000	"2472"	"Esk"	NSW
10212120000	"2466"	"The Freshwater"	NSW
10978380000	"2469"	"Mororo"	NSW
10978440000	"2463"	"Jacky Bulbin Flat"	NSW
10211330000	"2466"	"Woody Head"	NSW
10211280000	"2469"	"Warregah Island"	NSW
10980290000	"2472"	"Tabbimoble"	NSW
10213240000	"2465"	"Harwood"	NSW
10211400000	"2469"	"Goodwood Island"	NSW
11210060000	"2469"	"Chatsworth"	NSW
11204930500	"2463"	"Townsend"	NSW
11208210000	"2463"	"Taloumbi"	NSW
10211290000	"2463"	"Palmers Channel"	NSW
10210940000	"2464"	"Freeburn Island"	NSW
11205162300	"2463"	"James Creek"	NSW
10212160000	"2463"	"Palmers Island"	NSW
10978910000	"2464"	"Micalo Island"	NSW
10974450000	"2454"	"Bellingen"	NSW
10974812000	"2454"	"Brierfield"	NSW
10973600000	"2454"	"Spicketts Creek"	NSW
10974620000	"2454"	"Fernmount"	NSW
10080460000	"2454"	"Darkwood"	NSW
10080270000	"2454"	"Brinerville"	NSW
10974830000	"2454"	"Thora"	NSW
10082601000	"2453"	"Dorrigo Mountain"	NSW
10081692000	"2453"	"Never Never"	NSW
10973910000	"2454"	"Gleniffer"	NSW
10974050000	"2454"	"Valery"	NSW
10531870000	"2449"	"Kennaicle Creek"	NSW
10081152000	"2454"	"Kalang"	NSW
10224630000	"2450"	"Coffs Harbour"	NSW
11205838800	"2450"	"North Boambee Valley"	NSW
10978240000	"2450"	"Coramba"	NSW
10228910000	"2450"	"Nana Glen"	NSW
10978020000	"2450"	"Upper Orara"	NSW
10978060000	"2450"	"Bucca"	NSW
10977960000	"2450"	"Karangi"	NSW
10973810000	"2453"	"Tallowwood Ridge"	NSW
10080000000	"2453"	"Megan"	NSW
10973850000	"2453"	"Cascade"	NSW
10230950000	"2450"	"Ulong"	NSW
10228660000	"2450"	"Brooklana"	NSW
10978320000	"2450"	"Lowanna"	NSW
10082661000	"2453"	"Dorrigo"	NSW
10080630000	"2453"	"Bielsdown Hills"	NSW
10080560000	"2453"	"Deer Vale"	NSW
10974940000	"2453"	"Fernbrook"	NSW
10218310000	"2453"	"Marengo"	NSW
